physics_score,chemistry_score,maths_score,total_score,attempted_questions,correct_questions,wrong_questions,unattempted_questions,negative_marks,accuracy_percent,total_time_seconds,avg_time_per_question_sec,time_physics_sec,time_chemistry_sec,time_maths_sec,easy_accuracy_percent,medium_accuracy_percent,hard_accuracy_percent,attempt_consistency_score,guessing_tendency_score,speed_variation_score,approx_percentile,approx_rank
40,20,10,70,75,29,46,15,46,38.666666666666664,10800.0,144.0,3255.6423846066823,3685.42339575852,3858.934219634797,46.666666666666664,38.23529411764706,18.181818181818183,94.41396449048042,61.33333333333333,19.78671414496212,46.152367025970435,850792
5,55,80,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3601.661698193355,3662.682803954675,3535.6554978519703,60.0,61.76470588235294,36.36363636363637,98.82382123978977,42.66666666666667,20.436794770934622,63.03692668861079,584016
0,45,20,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3211.5945067842995,3401.2730099119635,4187.132483303737,43.333333333333336,38.23529411764706,18.181818181818183,90.96724095815335,62.66666666666667,18.86834869234854,45.048668072437145,868231
80,0,5,85,75,27,48,15,48,36.0,10800.0,144.0,3561.891335607828,3681.2861335660227,3556.822530826149,33.33333333333333,41.17647058823529,27.27272727272727,98.84755923389005,64.0,17.619945402741497,49.5360951904157,797329
10,40,70,120,75,39,36,15,36,52.0,10800.0,144.0,3227.8987589158774,3609.772222674329,3962.329018409794,53.333333333333336,58.82352941176471,27.27272727272727,93.19971981950077,48.0,17.79575917084326,57.11705801276938,677550
0,90,45,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3540.1897993044113,3349.238953185261,3910.571247510328,60.0,52.94117647058824,54.54545454545454,94.80247875624939,44.0,12.865528939855434,63.34391814159922,579166
60,35,15,110,75,37,38,15,38,49.333333333333336,10800.0,144.0,3387.6440972604073,3267.9473190047147,4144.408583734878,50.0,47.05882352941176,54.54545454545454,91.88461791916515,50.66666666666667,24.3425953856475,58.43311510467952,656756
30,50,50,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3507.4188795135897,3584.5586635192103,3708.0224569672,63.33333333333333,52.94117647058824,36.36363636363637,98.14255946802213,45.33333333333333,18.96033328508665,59.37675208120628,641847
45,40,0,85,75,29,46,15,46,38.666666666666664,10800.0,144.0,3627.1548119738554,3327.2013087456694,3845.643879280475,36.666666666666664,41.17647058823529,36.36363636363637,95.19960582838142,61.33333333333333,23.32495698115973,54.024675119539296,726410
80,85,85,250,75,65,10,15,10,86.66666666666667,10800.0,144.0,3460.8160438644627,3322.5799348664873,4016.60402126905,93.33333333333333,82.35294117647058,81.81818181818183,93.57385105182813,13.333333333333334,22.41778935628027,88.18114507025224,186737
65,25,25,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3266.654735851464,3374.652710728316,4158.69255342022,56.666666666666664,47.05882352941176,45.45454545454545,91.74039057806706,49.333333333333336,16.10101221557515,57.871558569319426,665629
20,50,60,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3455.271642811512,3372.8581493364804,3971.8702078520078,46.666666666666664,64.70588235294117,45.45454545454545,94.45359205078215,45.33333333333333,12.928379571105426,58.303838396030386,658799
55,25,0,80,75,29,46,15,46,38.666666666666664,10800.0,144.0,3644.6066338148335,3451.524957617985,3703.868408567181,40.0,47.05882352941176,9.090909090909092,97.66348656528521,61.33333333333333,19.979765556231854,48.93291531969633,806859
85,90,60,235,75,62,13,15,13,82.66666666666667,10800.0,144.0,3642.0090241436424,3306.688565469987,3851.30241038637,90.0,88.23529411764706,45.45454545454545,94.9572792137372,17.333333333333336,18.633353644487805,87.50471900248813,197425
70,40,75,185,75,52,23,15,23,69.33333333333334,10800.0,144.0,3639.549196507957,3225.1795254746075,3935.271278017436,73.33333333333333,76.47058823529412,36.36363636363637,93.42507636534418,30.666666666666664,12.962459383909062,73.6664316304078,416070
45,70,0,115,75,37,38,15,38,49.333333333333336,10800.0,144.0,3669.665440466063,3545.3695024622034,3584.9650570717336,56.666666666666664,52.94117647058824,18.181818181818183,98.84911168514945,50.66666666666667,14.985533106835902,54.876094751013355,712957
25,75,35,135,75,42,33,15,33,56.00000000000001,10800.0,144.0,3409.3384366874634,3649.7046027383717,3740.956960574165,60.0,52.94117647058824,54.54545454545454,96.92945811216016,44.0,22.360434255347442,65.44333801230648,545995
80,90,70,240,75,63,12,15,12,84.0,10800.0,144.0,3343.7533726013453,3544.452834690187,3911.7937927084677,93.33333333333333,91.17647058823529,36.36363636363637,94.7403664804896,16.0,20.408152401562706,87.57688377877986,196285
0,80,15,95,75,33,42,15,42,44.0,10800.0,144.0,3470.410525491789,3328.8010351157045,4000.788439392507,53.333333333333336,41.17647058823529,27.27272727272727,93.77789440484442,56.00000000000001,15.438705403385402,50.825653391198884,776954
45,40,30,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3328.2104738020826,3496.027476887184,3975.7620493107333,63.33333333333333,44.11764705882353,36.36363636363637,94.0041520786236,49.333333333333336,16.09784167909539,55.72850224040398,699489
55,45,30,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3419.117619995803,3582.2950201160115,3798.587359888186,63.33333333333333,52.94117647058824,36.36363636363637,96.48639129729276,45.33333333333333,14.541382471088294,62.293674667111716,595759
75,15,30,120,75,39,36,15,36,52.0,10800.0,144.0,3378.7569694300482,3562.147362755355,3859.0956678145967,46.666666666666664,61.76470588235294,36.36363636363637,95.55241945940234,48.0,22.672946133767596,58.6405273647733,653479
55,55,80,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3421.467822643771,3229.9881497483834,4148.544027607846,70.0,76.47058823529412,54.54545454545454,91.49485298278275,29.333333333333332,21.702737472624655,71.00923200781047,458054
15,85,0,100,75,35,40,15,40,46.666666666666664,10800.0,144.0,3397.699812647294,3645.8050756659236,3756.495111686783,43.333333333333336,55.88235294117647,27.27272727272727,96.67782130518991,53.333333333333336,16.181014802942997,53.253136266597146,738600
15,60,30,105,75,36,39,15,39,48.0,10800.0,144.0,3570.8211776244107,3402.4343029482507,3826.7445194273387,53.333333333333336,55.88235294117647,9.090909090909092,96.0712016992677,52.0,15.235048398604057,54.448703291097594,719710
95,80,40,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3472.3804258655705,3642.382650979428,3685.236923155001,80.0,82.35294117647058,54.54545454545454,98.02910650657934,22.666666666666664,15.845232417028427,77.78422775746093,351009
65,40,65,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3349.6808876427026,3660.0783342317827,3790.240778125515,76.66666666666667,61.76470588235294,45.45454545454545,95.92074175478878,34.66666666666667,11.58376598821999,67.63623530337867,511347
75,55,15,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3577.8517488448165,3689.282952886178,3532.865298269006,56.666666666666664,67.64705882352942,36.36363636363637,98.55168838317434,41.333333333333336,24.542617251420722,63.38421655828991,578529
95,0,0,95,75,29,46,15,46,38.666666666666664,10800.0,144.0,3501.60034530947,3264.516981391148,4033.882673299382,43.333333333333336,35.294117647058826,36.36363636363637,92.87624359344228,61.33333333333333,10.290467599426917,51.54858768391025,765532
20,45,50,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3412.326122630009,3459.211572983685,3928.4623043863057,50.0,52.94117647058824,45.45454545454545,95.2209612800343,49.333333333333336,24.177752508409107,56.07334441164262,694041
35,80,25,140,75,43,32,15,32,57.333333333333336,10800.0,144.0,3611.64453378665,3202.5357474700677,3985.8197187432825,60.0,55.88235294117647,54.54545454545454,92.74737063635912,42.66666666666667,19.576533587170818,61.188224105296,613226
0,15,70,85,75,27,48,15,48,36.0,10800.0,144.0,3442.1825341835424,3485.6665132147427,3872.1509526017144,46.666666666666664,29.411764705882355,27.27272727272727,96.01881094057248,64.0,23.841076095918435,51.45783826764223,766966
55,65,40,160,75,47,28,15,28,62.66666666666667,10800.0,144.0,3389.0683514512457,3678.002941066435,3732.928707482319,60.0,61.76470588235294,72.72727272727273,96.8161078145271,37.333333333333336,23.261622420314566,68.82085409517155,492630
40,55,30,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3666.377913113389,3488.615185389276,3645.006901497335,46.666666666666664,61.76470588235294,45.45454545454545,98.35404881736933,46.666666666666664,19.72774406748928,59.539799558790904,639271
25,5,75,105,75,36,39,15,39,48.0,10800.0,144.0,3243.624580697536,3294.5135032547437,4261.861916047719,50.0,55.88235294117647,18.181818181818183,90.57187652453534,52.0,19.069481233421385,53.012989035652794,742394
75,90,0,165,75,47,28,15,28,62.66666666666667,10800.0,144.0,3552.6288075430007,3692.8601168462396,3554.51107561076,60.0,70.58823529411765,45.45454545454545,98.70156195089595,37.333333333333336,24.207742933370128,68.7501219755054,493748
0,85,30,115,75,36,39,15,39,48.0,10800.0,144.0,3610.5173081473063,3586.1368318064615,3603.3458600462327,56.666666666666664,41.17647058823529,45.45454545454545,99.77425484869589,52.0,24.452365071487932,58.45619770623633,656392
25,65,65,155,75,46,29,15,29,61.33333333333333,10800.0,144.0,3540.6972640805634,3692.1903168671347,3567.112419052302,63.33333333333333,67.64705882352942,36.36363636363637,98.59728654827249,38.666666666666664,16.74980499184375,65.86866981661848,539275
60,40,75,175,75,50,25,15,25,66.66666666666666,10800.0,144.0,3564.5147752743355,3246.3628107773957,3989.1224139482683,76.66666666666667,67.64705882352942,36.36363636363637,93.12259626693637,33.33333333333333,12.388251197655507,68.81042845530176,492795
35,70,0,105,75,31,44,15,44,41.333333333333336,10800.0,144.0,3359.9931180685603,3579.4334980806857,3860.5733838507545,40.0,44.11764705882353,36.36363636363637,95.36499753905376,58.666666666666664,12.45101479003567,53.88625979111169,728597
65,50,0,115,75,36,39,15,39,48.0,10800.0,144.0,3555.3446790822136,3356.965025670242,3887.6902952475443,40.0,50.0,63.63636363636363,95.08587713354349,52.0,13.262486584144778,55.507444733151196,702982
100,65,60,225,75,60,15,15,15,80.0,10800.0,144.0,3228.669789313199,3396.1370968234833,4175.193113863318,80.0,91.17647058823529,45.45454545454545,91.23589514305446,20.0,18.561204371326042,82.85193515822135,270939
40,70,40,150,75,45,30,15,30,60.0,10800.0,144.0,3640.349331599563,3594.0139176309845,3565.6367507694526,60.0,67.64705882352942,36.36363636363637,99.30821684416564,40.0,12.03813299169151,63.600990637738185,575104
50,70,0,120,75,36,39,15,39,48.0,10800.0,144.0,3333.8912066750277,3239.9304570946733,4226.1783362302995,60.0,47.05882352941176,18.181818181818183,90.86807519318864,52.0,10.041878005622184,59.12525575785071,645820
0,75,70,145,75,43,32,15,32,57.333333333333336,10800.0,144.0,3427.697882731956,3251.5311023774775,4120.771014890566,63.33333333333333,61.76470588235294,27.27272727272727,91.95148229154549,42.66666666666667,12.339927235493576,62.82884350109446,587304
95,20,0,115,75,33,42,15,42,44.0,10800.0,144.0,3673.417377211857,3573.962816582131,3552.6198062060116,43.333333333333336,47.05882352941176,36.36363636363637,98.8815039721681,56.00000000000001,12.562282352836036,57.47993844772838,671816
70,40,0,110,75,36,39,15,39,48.0,10800.0,144.0,3507.2228344204195,3258.816931032756,4033.9602345468243,56.666666666666664,44.11764705882353,36.36363636363637,92.82274718968455,52.0,18.781335863046984,55.5897565050056,701681
0,0,45,45,75,22,53,15,53,29.333333333333332,10800.0,144.0,3224.703272462069,3515.9878685958765,4059.308858942054,20.0,41.17647058823529,18.181818181818183,92.2721704955557,70.66666666666667,10.975539172204844,40.98566634858471,932426
5,0,10,15,75,17,58,15,58,22.666666666666664,10800.0,144.0,3250.33425577414,3667.1154909494044,3882.550253276456,26.666666666666668,17.647058823529413,27.27272727272727,94.14614817127485,77.33333333333333,16.37515376538767,33.78055595716963,1046267
0,75,90,165,75,48,27,15,27,64.0,10800.0,144.0,3210.1068560661256,3510.238947913371,4079.654196020503,63.33333333333333,73.52941176470588,36.36363636363637,91.94863574116316,36.0,17.95037162962248,71.12536030127434,456219
35,20,75,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3594.2921888730207,3605.8898178514646,3599.8179932755147,50.0,58.82352941176471,54.54545454545454,99.89261454649589,45.33333333333333,13.86136102709564,60.03172042431552,631498
55,0,0,55,75,20,55,15,55,26.666666666666668,10800.0,144.0,3689.340993258653,3695.8685559291243,3414.790450812223,16.666666666666664,35.294117647058826,27.27272727272727,97.3974249526213,73.33333333333333,10.412871343499242,44.44487839130378,877770
75,75,30,180,75,51,24,15,24,68.0,10800.0,144.0,3649.0232091914963,3376.222763993639,3774.754026814864,73.33333333333333,70.58823529411765,45.45454545454545,96.30989571461829,32.0,14.38089793543894,71.43313886087984,451356
70,0,70,140,75,41,34,15,34,54.666666666666664,10800.0,144.0,3669.213957107043,3388.9424134357473,3741.8436294572098,63.33333333333333,47.05882352941176,54.54545454545454,96.73239614794942,45.33333333333333,10.451407821599826,61.15322160780604,613779
30,40,15,85,75,32,43,15,43,42.66666666666667,10800.0,144.0,3638.80570286125,3515.050064888314,3646.144232250436,46.666666666666664,47.05882352941176,18.181818181818183,98.78616511701739,57.333333333333336,22.65091050324196,50.68184797084365,779226
65,55,10,130,75,41,34,15,34,54.666666666666664,10800.0,144.0,3219.0937231239404,3247.6277199232377,4333.278556952822,56.666666666666664,61.76470588235294,27.27272727272727,89.6834737608437,45.33333333333333,18.454212817052237,62.49449912980494,592586
55,85,75,215,75,58,17,15,17,77.33333333333333,10800.0,144.0,3255.794116900431,3583.539344720686,3960.6665383788823,70.0,91.17647058823529,54.54545454545454,93.47340350482915,22.666666666666664,24.95887991038701,78.78475154390519,335200
30,55,30,115,75,38,37,15,37,50.66666666666667,10800.0,144.0,3234.7061023409,3312.6753373467845,4252.618560312315,63.33333333333333,44.11764705882353,36.36363636363637,90.57488464841282,49.333333333333336,16.515999811536282,56.66400107137684,684708
85,95,30,210,75,57,18,15,18,76.0,10800.0,144.0,3410.4361400765083,3264.7487068119326,4124.815153111559,76.66666666666667,82.35294117647058,54.54545454545454,92.03642179352198,24.0,13.607770162335083,80.18844246363578,313022
40,25,40,105,75,36,39,15,39,48.0,10800.0,144.0,3603.0606611391054,3382.0420335214003,3814.897305339495,53.333333333333336,55.88235294117647,9.090909090909092,95.99208081649913,52.0,16.851493801796018,52.71845633775075,747048
65,40,75,180,75,51,24,15,24,68.0,10800.0,144.0,3352.4336172530548,3352.834489627289,4094.7318931196564,63.33333333333333,76.47058823529412,54.54545454545454,93.12686781604998,32.0,13.29480980055412,75.6613959783688,384549
5,65,20,90,75,33,42,15,42,44.0,10800.0,144.0,3683.3322187656586,3356.6386670617335,3760.029114172608,53.333333333333336,38.23529411764706,36.36363636363637,96.2649032674919,56.00000000000001,13.49557310578053,51.66606162282461,763676
45,85,60,190,75,53,22,15,22,70.66666666666667,10800.0,144.0,3332.066646363451,3575.6981396986,3892.2352139379486,73.33333333333333,82.35294117647058,27.27272727272727,94.81325400393983,29.333333333333332,24.533297309646066,70.08189033796901,472706
45,75,0,120,75,37,38,15,38,49.333333333333336,10800.0,144.0,3350.818588007811,3628.0857482782476,3821.0956637139416,53.333333333333336,52.94117647058824,27.27272727272727,95.64558263235064,50.66666666666667,13.991552187456367,54.74334511886833,715055
15,10,50,75,75,30,45,15,45,40.0,10800.0,144.0,3431.8014885521166,3259.7423139666203,4108.456197481262,36.666666666666664,47.05882352941176,27.27272727272727,92.14153811560517,60.0,18.07907098984112,46.731773088215064,841637
25,0,60,85,75,31,44,15,44,41.333333333333336,10800.0,144.0,3395.493935156965,3353.341157856279,4051.1649069867563,46.666666666666664,44.11764705882353,18.181818181818183,93.53866898953261,58.666666666666664,24.238776841506013,50.287829487202586,785452
55,45,45,145,75,44,31,15,31,58.666666666666664,10800.0,144.0,3438.3684057603446,3375.290002352887,3986.341591886769,70.0,61.76470588235294,18.181818181818183,94.34211491172331,41.333333333333336,15.230203895868915,63.326553386692474,579440
10,20,35,65,75,28,47,15,47,37.333333333333336,10800.0,144.0,3541.477410235267,3214.9568002972574,4043.565789467475,36.666666666666664,41.17647058823529,27.27272727272727,92.3276945447202,62.66666666666667,17.976202228338245,45.33637866177059,863685
85,40,45,170,75,49,26,15,26,65.33333333333333,10800.0,144.0,3620.4461320872474,3689.3421984016622,3490.211669511091,73.33333333333333,64.70588235294117,45.45454545454545,98.15619880656878,34.66666666666667,22.2951712097038,67.00599215079917,521305
90,15,20,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3460.176592043289,3670.363232555454,3669.460175401257,53.333333333333336,58.82352941176471,36.36363636363637,98.05382740266514,46.666666666666664,16.350832252746446,61.15126979090253,613809
10,90,25,125,75,40,35,15,35,53.333333333333336,10800.0,144.0,3538.5815668406053,3653.497657554415,3607.92077560498,43.333333333333336,61.76470588235294,54.54545454545454,98.93596212302029,46.666666666666664,15.002081255476309,61.492978339766694,608410
60,60,100,220,75,59,16,15,16,78.66666666666666,10800.0,144.0,3242.92250943068,3587.4163982136265,3969.661092355693,80.0,88.23529411764706,45.45454545454545,93.27093904699062,21.333333333333336,12.53467325667947,79.99163493295654,316132
